date,benchmark_equity,strategy_equity,benchmark_drawdown,strategy_drawdown,excess_equity
2025-03-26 00:00:00+00:00,0.9992805631176366,1.0,0.0,0.0,0.0007194368823634223
2025-03-27 00:00:00+00:00,0.9956885508790443,1.0,-0.0035945983252047243,0.0,0.004311449120955713
2025-03-28 00:00:00+00:00,0.9490203163057389,1.0,-0.05029643192007225,0.0,0.05097968369426109
2025-03-31 00:00:00+00:00,0.9187117433843071,1.0,-0.08062682564540671,0.0,0.08128825661569294
2025-04-01 00:00:00+00:00,0.8873937207116793,1.0,-0.11196739588017564,0.0,0.11260627928832068
2025-04-02 00:00:00+00:00,0.8573610894615968,1.0,-0.14202164926861766,0.0,0.14263891053840316
2025-04-03 00:00:00+00:00,0.8295192596503392,1.0,-0.16988352394012574,0.0,0.17048074034966076
2025-04-07 00:00:00+00:00,0.8439514871868286,1.0,-0.15544090585150558,0.0,0.15604851281317145
2025-04-08 00:00:00+00:00,0.8521811605712921,1.0,-0.14720530747382077,0.0,0.14781883942870788
2025-04-09 00:00:00+00:00,0.8649820992280095,1.0,-0.13439515271930422,0.0,0.1350179007719905
2025-04-10 00:00:00+00:00,0.875300253941417,1.0,-0.12406956940042523,0.0,0.12469974605858303
2025-04-11 00:00:00+00:00,0.8942348666736615,1.0,-0.10512132460201669,0.0,0.10576513332633852
2025-04-14 00:00:00+00:00,0.900224055768864,1.0,-0.09912782356111086,0.0,0.099775944231136
2025-04-15 00:00:00+00:00,0.9062390230005889,1.0,-0.09310852582458838,0.0,0.0937609769994111
2025-04-16 00:00:00+00:00,0.9069093300348858,1.0,-0.09243773619949484,0.0,0.09309066996511417
2025-04-17 00:00:00+00:00,0.9049058130433449,1.0,-0.0944426956327997,0.0,0.09509418695665506
2025-04-18 00:00:00+00:00,0.8936768580676835,1.0,-0.10567973494899378,0.0,0.10632314193231651
2025-04-21 00:00:00+00:00,0.8923567802257311,1.0,-0.10700076318738355,0.0,0.10764321977426894
2025-04-22 00:00:00+00:00,0.8884082290114365,1.0,-0.11095215718025338,0.0,0.11159177098856354
2025-04-23 00:00:00+00:00,0.8818366493559611,1.0,-0.1175284680763373,0.0,0.11816335064403893
2025-04-24 00:00:00+00:00,0.8772809549779855,1.0,-0.12208744234855001,0.0,0.12271904502201447
2025-04-25 00:00:00+00:00,0.8785777717064094,1.0,-0.12078969197064018,0.0,0.12142222829359062
2025-04-28 00:00:00+00:00,0.8837765490320804,1.0,-0.11558717176004847,0.0,0.11622345096791964
2025-04-29 00:00:00+00:00,0.8949057849100109,1.0,-0.10444992333483274,0.0,0.10509421508998906
2025-04-30 00:00:00+00:00,0.911570220599491,1.0186214414639814,-0.08777349000414832,0.0,0.10705122086449037
2025-05-06 00:00:00+00:00,0.933886506111832,1.0435584637613453,-0.06544113777394299,0.0,0.10967195764951332
2025-05-07 00:00:00+00:00,0.9614611135857076,1.0743713246667517,-0.03784667782783322,0.0,0.11291021108104404
2025-05-08 00:00:00+00:00,0.9833771580755787,1.0988611032103945,-0.01591485477556089,0.0,0.11548394513481586
2025-05-09 00:00:00+00:00,0.9999229311072474,1.1173499467408143,0.0,0.0,0.11742701563356694
2025-05-12 00:00:00+00:00,1.0152728945227256,1.134502549477673,0.0,0.0,0.11922965495494742
2025-05-13 00:00:00+00:00,1.0226247449134835,1.1427177722583561,0.0,0.0,0.1200930273448726
2025-05-14 00:00:00+00:00,1.026290108619854,1.1468135818599656,0.0,0.0,0.1205234732401117
2025-05-15 00:00:00+00:00,1.0381011334389643,1.1600116469728177,0.0,0.0,0.1219105135338534
2025-05-16 00:00:00+00:00,1.0440818941690626,1.1666947647165473,0.0,0.0,0.12261287054748471
2025-05-19 00:00:00+00:00,1.0478463667920588,1.1666947647165473,0.0,0.0,0.11884839792448854
2025-05-20 00:00:00+00:00,1.0553855669212162,1.1666947647165473,0.0,0.0,0.1113091977953311
2025-05-21 00:00:00+00:00,1.0591548441662462,1.1708615793541308,0.0,0.0,0.11170673518788465
2025-05-22 00:00:00+00:00,1.0523797894410352,1.1633719744871336,-0.006396661227135533,-0.006396661227135526,0.11099218504609842
2025-05-23 00:00:00+00:00,1.059907628024603,1.171693757672686,0.0,0.0,0.1117861296480831
2025-05-26 00:00:00+00:00,1.0895610512295748,1.171693757672686,0.0,0.0,0.08213270644311121
2025-05-27 00:00:00+00:00,1.1167809458129785,1.171693757672686,0.0,0.0,0.05491281185970753
2025-05-28 00:00:00+00:00,1.1279091389037053,1.171693757672686,0.0,0.0,0.043784618768980765
2025-05-29 00:00:00+00:00,1.1472726075368864,1.1918089021837424,0.0,0.0,0.044536294646855934
2025-05-30 00:00:00+00:00,1.1594951108558542,1.2045058742606667,0.0,0.0,0.04501076340481247
2025-06-03 00:00:00+00:00,1.1594951108558542,1.2045058742606667,0.0,0.0,0.04501076340481247
2025-06-04 00:00:00+00:00,1.1603025677013732,1.2053446759981934,0.0,0.0,0.045042108296820205
2025-06-05 00:00:00+00:00,1.1907275322809827,1.2369507157453228,0.0,0.0,0.04622318346434007
2025-06-06 00:00:00+00:00,1.2109985986934444,1.2369507157453228,0.0,0.0,0.025952117051878387
2025-06-09 00:00:00+00:00,1.2486208249806268,1.2369507157453228,0.0,0.0,-0.011670109235303983
2025-06-10 00:00:00+00:00,1.2758137027140803,1.2638894379759826,0.0,0.0,-0.011924264738097712
2025-06-11 00:00:00+00:00,1.30085792932075,1.2886995912319872,0.0,0.0,-0.012158338088762877
2025-06-12 00:00:00+00:00,1.3026445864776643,1.2904695495770844,0.0,0.0,-0.012175036900579972
2025-06-13 00:00:00+00:00,1.326063855321925,1.3136699325753336,0.0,0.0,-0.012393922746591457
2025-06-16 00:00:00+00:00,1.3387172053773417,1.3262050193642845,0.0,0.0,-0.012512186013057258
2025-06-17 00:00:00+00:00,1.3542603803785813,1.3262050193642845,0.0,0.0,-0.028055361014296842
2025-06-18 00:00:00+00:00,1.3810721464229099,1.3262050193642845,0.0,0.0,-0.0548671270586254
2025-06-19 00:00:00+00:00,1.44832472425436,1.3262050193642845,0.0,0.0,-0.12211970489007551
2025-06-20 00:00:00+00:00,1.4837489601359237,1.3586423579296818,0.0,0.0,-0.12510660220624192
2025-06-23 00:00:00+00:00,1.4977811419419178,1.3714913755788987,0.0,0.0,-0.12628976636301914
2025-06-24 00:00:00+00:00,1.5352036263335338,1.4057584745285445,0.0,0.0,-0.12944515180498928
2025-06-25 00:00:00+00:00,1.5619171146782478,1.4302195375306475,0.0,0.0,-0.13169757714760033
2025-06-26 00:00:00+00:00,1.555788745146421,1.4302195375306475,-0.003923620193565304,0.0,-0.1255692076157735
2025-06-27 00:00:00+00:00,1.5970591311136788,1.4302195375306475,0.0,0.0,-0.16683959358303135
2025-06-30 00:00:00+00:00,1.672904486104396,1.4981415739946498,0.0,0.0,-0.17476291210974626
2025-07-01 00:00:00+00:00,1.7158873988918815,1.4981415739946498,0.0,0.0,-0.2177458248972317
2025-07-02 00:00:00+00:00,1.7745901168510771,1.5493949268300096,0.0,0.0,-0.22519519002106758
2025-07-03 00:00:00+00:00,1.8713071422847094,1.5493949268300096,0.0,0.0,-0.32191221545469983
2025-07-04 00:00:00+00:00,1.9087766046636832,1.5493949268300096,0.0,0.0,-0.3593816778336736
2025-07-07 00:00:00+00:00,1.9331608513959888,1.5493949268300096,0.0,0.0,-0.38376592456597924
2025-07-08 00:00:00+00:00,1.9381265614395953,1.5493949268300096,0.0,0.0,-0.3887316346095857
2025-07-09 00:00:00+00:00,1.9134717249111004,1.5493949268300096,-0.012720963129560453,0.0,-0.36407679808109084
2025-07-10 00:00:00+00:00,1.8431759866395638,1.5493949268300096,-0.04899090528407204,0.0,-0.29378105980955427
2025-07-11 00:00:00+00:00,1.8186657918334137,1.5493949268300096,-0.06163723875568213,0.0,-0.26927086500340414
2025-07-14 00:00:00+00:00,1.7762345065455518,1.5493949268300096,-0.08353017708698746,0.0,-0.22683957971554225
2025-07-15 00:00:00+00:00,1.7489289661197447,1.5493949268300096,-0.09761880317006698,0.0,-0.19953403928973512
2025-07-16 00:00:00+00:00,1.7365348677596555,1.5493949268300096,-0.10401368914226229,0.0,-0.18713994092964592
2025-07-17 00:00:00+00:00,1.7095890859997538,1.5493949268300096,-0.11791669336087586,0.0,-0.16019415916974422
2025-07-18 00:00:00+00:00,1.6711800323158559,1.5493949268300096,-0.13773431231728114,0.0,-0.12178510548584631
